epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,8690.07,0.00808,1.72226,1.51614,0.67922,0.63704,0.7011,0.4806,0.00848,1.11997,1.54468,6.5971e-06,6.5971e-06,6.5971e-06
85,8795.2,0.00807,1.73602,1.52085,0.71892,0.6221,0.70105,0.47828,0.00856,1.11691,1.5534,6.2308e-06,6.2308e-06,6.2308e-06
86,8891.36,0.00805,1.70555,1.52083,0.69633,0.63822,0.70497,0.48344,0.00848,1.12174,1.54341,5.8645e-06,5.8645e-06,5.8645e-06
87,8990.56,0.0081,1.70093,1.52193,0.73139,0.61021,0.6998,0.48194,0.00845,1.1149,1.54012,5.4982e-06,5.4982e-06,5.4982e-06
88,9091.18,0.00798,1.71116,1.51096,0.67755,0.63393,0.7001,0.48269,0.00851,1.11358,1.55094,5.1319e-06,5.1319e-06,5.1319e-06
89,9197.9,0.00802,1.71747,1.51556,0.66943,0.63678,0.70362,0.48164,0.00853,1.12101,1.55194,4.7656e-06,4.7656e-06,4.7656e-06
90,9296.6,0.008,1.70172,1.50869,0.67785,0.64654,0.70667,0.48831,0.00843,1.11177,1.53951,4.3993e-06,4.3993e-06,4.3993e-06
91,9386.56,0.00673,1.71142,1.421,0.70263,0.61422,0.69096,0.48611,0.00807,1.18285,1.50615,4.033e-06,4.033e-06,4.033e-06
92,9472.46,0.00665,1.65541,1.41351,0.66254,0.63983,0.7039,0.49663,0.00801,1.15447,1.50217,3.6667e-06,3.6667e-06,3.6667e-06
93,9559.82,0.0066,1.59293,1.4045,0.63787,0.65833,0.70634,0.4949,0.00805,1.14851,1.5038,3.3004e-06,3.3004e-06,3.3004e-06
94,9641.69,0.00663,1.58437,1.40781,0.67598,0.6345,0.70442,0.49096,0.00814,1.14395,1.51253,2.9341e-06,2.9341e-06,2.9341e-06
95,9724.32,0.00663,1.57211,1.40379,0.62477,0.67838,0.70196,0.49493,0.00804,1.13534,1.50276,2.5678e-06,2.5678e-06,2.5678e-06
96,9807.77,0.00652,1.54735,1.39701,0.63329,0.6852,0.7061,0.49641,0.00801,1.1266,1.49914,2.2015e-06,2.2015e-06,2.2015e-06
97,9885.5,0.00659,1.52764,1.39965,0.6341,0.67479,0.70134,0.49524,0.00803,1.12493,1.50272,1.8352e-06,1.8352e-06,1.8352e-06
98,9960.64,0.0066,1.55301,1.40004,0.63906,0.67732,0.70813,0.50331,0.00792,1.11492,1.49011,1.4689e-06,1.4689e-06,1.4689e-06
99,10051.6,0.00659,1.54049,1.40958,0.64097,0.68434,0.7102,0.49852,0.00803,1.11922,1.4998,1.1026e-06,1.1026e-06,1.1026e-06
100,10138,0.00655,1.53982,1.3939,0.64675,0.66874,0.70584,0.49823,0.00792,1.11575,1.48781,7.363e-07,7.363e-07,7.363e-07
