epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,23609.2,0.0098,1.62428,1.61091,0.7428,0.71859,0.7998,0.48982,0.01083,0.96816,1.63564,0.00736,0.00736,0.00736
42,24225.2,0.00978,1.61241,1.60591,0.76415,0.71121,0.81235,0.50056,0.01069,0.96064,1.6259,0.007294,0.007294,0.007294
43,24828.9,0.00979,1.59449,1.60999,0.72853,0.73949,0.81077,0.498,0.01067,0.96948,1.62568,0.007228,0.007228,0.007228
44,25442.4,0.00973,1.61036,1.60241,0.74804,0.74178,0.80991,0.49499,0.0109,0.95671,1.65278,0.007162,0.007162,0.007162
45,26050.7,0.00978,1.57498,1.60087,0.72858,0.73298,0.82635,0.50318,0.01077,0.93756,1.62652,0.007096,0.007096,0.007096
46,26706.8,0.00976,1.58923,1.60193,0.75722,0.71456,0.82339,0.51021,0.01064,0.92688,1.61661,0.00703,0.00703,0.00703
47,27294.1,0.00973,1.56738,1.59634,0.72016,0.7511,0.81641,0.50421,0.01081,0.91844,1.62222,0.006964,0.006964,0.006964
48,27939.3,0.00965,1.55103,1.58842,0.7396,0.74357,0.81671,0.50385,0.0108,0.90928,1.61787,0.006898,0.006898,0.006898
49,28545.2,0.00968,1.54101,1.59169,0.75,0.75403,0.82467,0.50648,0.01065,0.90578,1.60522,0.006832,0.006832,0.006832
50,29170,0.00969,1.52498,1.58777,0.7853,0.73475,0.82932,0.51405,0.01056,0.89684,1.59575,0.006766,0.006766,0.006766
51,29794.4,0.00963,1.53673,1.58335,0.77088,0.73612,0.83562,0.52066,0.01053,0.88335,1.59336,0.0067,0.0067,0.0067
52,30426.1,0.00962,1.49708,1.57935,0.77422,0.7545,0.83474,0.51773,0.01061,0.87947,1.60347,0.006634,0.006634,0.006634
53,31057.4,0.00963,1.49411,1.57771,0.76171,0.77593,0.84541,0.52432,0.01055,0.867,1.59628,0.006568,0.006568,0.006568
54,31656.7,0.00964,1.50102,1.58125,0.73753,0.80355,0.84504,0.52759,0.01054,0.86847,1.5941,0.006502,0.006502,0.006502
55,32276.6,0.00957,1.48639,1.56888,0.77979,0.75889,0.85064,0.52867,0.01049,0.86039,1.58634,0.006436,0.006436,0.006436
56,32901.3,0.00951,1.45933,1.56933,0.76001,0.7767,0.84512,0.52675,0.01045,0.85398,1.58261,0.00637,0.00637,0.00637
57,33533.4,0.00953,1.4527,1.56883,0.74854,0.80811,0.85198,0.53207,0.01052,0.85375,1.59373,0.006304,0.006304,0.006304
58,34173.4,0.00945,1.43292,1.55422,0.78447,0.7832,0.84738,0.52458,0.01054,0.84402,1.59445,0.006238,0.006238,0.006238
59,34796.2,0.00951,1.44649,1.56561,0.74322,0.81044,0.85297,0.53124,0.01044,0.83473,1.57931,0.006172,0.006172,0.006172
60,35421.5,0.0095,1.43356,1.55931,0.79141,0.7785,0.85314,0.53625,0.01042,0.82616,1.57618,0.006106,0.006106,0.006106
61,36043.4,0.00954,1.43962,1.56482,0.78678,0.79478,0.85613,0.5376,0.01041,0.81888,1.57556,0.00604,0.00604,0.00604
62,36664.8,0.00947,1.42387,1.55729,0.76749,0.79384,0.85177,0.53477,0.01039,0.81587,1.57093,0.005974,0.005974,0.005974
63,37281.9,0.00942,1.40503,1.55196,0.79135,0.80491,0.86525,0.54478,0.01025,0.80947,1.55624,0.005908,0.005908,0.005908
64,37905.9,0.00942,1.40789,1.55382,0.79842,0.78919,0.86758,0.54982,0.01023,0.81137,1.55387,0.005842,0.005842,0.005842
65,38542.4,0.00934,1.38249,1.54376,0.75783,0.83446,0.86492,0.54902,0.0102,0.80663,1.54908,0.005776,0.005776,0.005776
66,39148.9,0.00939,1.38731,1.55319,0.75826,0.83083,0.86736,0.55375,0.01013,0.80406,1.54202,0.00571,0.00571,0.00571
67,39781.8,0.00933,1.36493,1.54073,0.75183,0.83384,0.86641,0.55226,0.01012,0.79746,1.53954,0.005644,0.005644,0.005644
68,40418.8,0.00941,1.4018,1.55475,0.77207,0.82667,0.86929,0.5546,0.01008,0.79222,1.53581,0.005578,0.005578,0.005578
69,41026.9,0.00935,1.37378,1.54164,0.77243,0.82998,0.87096,0.55743,0.01006,0.7906,1.5333,0.005512,0.005512,0.005512
70,41664.5,0.00934,1.36148,1.54085,0.81671,0.81276,0.86999,0.55684,0.01005,0.78347,1.53254,0.005446,0.005446,0.005446
71,42291.6,0.00928,1.35558,1.5341,0.82919,0.80078,0.8732,0.56289,0.01002,0.7755,1.53026,0.00538,0.00538,0.00538
72,42917.3,0.00928,1.34184,1.53686,0.8218,0.82219,0.88065,0.56781,0.00999,0.76875,1.52849,0.005314,0.005314,0.005314
73,43535.1,0.00928,1.34161,1.53375,0.81946,0.81919,0.88453,0.56873,0.00994,0.76282,1.52409,0.005248,0.005248,0.005248
74,44175.3,0.00924,1.3308,1.53059,0.83562,0.80201,0.88164,0.57184,0.00988,0.75817,1.51944,0.005182,0.005182,0.005182
75,44809.7,0.00923,1.31673,1.52481,0.81874,0.81456,0.88052,0.57148,0.00984,0.75552,1.5146,0.005116,0.005116,0.005116
76,45434.9,0.00921,1.31824,1.52486,0.8153,0.81872,0.88247,0.57168,0.00984,0.75014,1.51341,0.00505,0.00505,0.00505
77,46068.4,0.00915,1.31786,1.52182,0.79589,0.83172,0.88375,0.57491,0.00981,0.74617,1.51016,0.004984,0.004984,0.004984
78,46667.9,0.00917,1.31226,1.52413,0.79826,0.83222,0.88284,0.57646,0.00976,0.74209,1.50419,0.004918,0.004918,0.004918
79,47294.6,0.00915,1.28433,1.51626,0.79774,0.83878,0.88468,0.57997,0.00969,0.73743,1.49793,0.004852,0.004852,0.004852
80,47916.4,0.00918,1.30742,1.52254,0.80818,0.8282,0.8846,0.58316,0.00963,0.73265,1.49204,0.004786,0.004786,0.004786
81,48533.9,0.00913,1.28805,1.51604,0.81069,0.82711,0.88632,0.58663,0.00957,0.72812,1.48579,0.00472,0.00472,0.00472
82,49163.7,0.00913,1.29401,1.51727,0.81869,0.82322,0.88848,0.58838,0.00955,0.7258,1.48377,0.004654,0.004654,0.004654
83,49773.7,0.00912,1.2893,1.51775,0.82465,0.82426,0.88579,0.58862,0.0095,0.72242,1.48011,0.004588,0.004588,0.004588
84,50404.2,0.0091,1.28624,1.51554,0.81224,0.83619,0.88531,0.5925,0.00943,0.71859,1.47529,0.004522,0.004522,0.004522
85,51016.7,0.00909,1.28197,1.51631,0.80216,0.84758,0.88855,0.5979,0.00936,0.71505,1.46981,0.004456,0.004456,0.004456
86,51642,0.009,1.25381,1.5033,0.80801,0.85033,0.89544,0.60261,0.00931,0.71142,1.46689,0.00439,0.00439,0.00439
87,52287.1,0.00903,1.27168,1.50676,0.81366,0.84044,0.892,0.60329,0.00927,0.71021,1.46373,0.004324,0.004324,0.004324
88,52901.7,0.00903,1.26372,1.50665,0.80716,0.85035,0.89243,0.60667,0.00924,0.70683,1.46091,0.004258,0.004258,0.004258
89,53467.1,0.00901,1.24644,1.49903,0.81241,0.84527,0.8935,0.60626,0.00922,0.70543,1.45765,0.004192,0.004192,0.004192
90,54004,0.00896,1.24582,1.49795,0.81809,0.845,0.89372,0.60875,0.00918,0.70318,1.45445,0.004126,0.004126,0.004126
91,54552.2,0.00894,1.22476,1.48914,0.82053,0.84471,0.89561,0.61176,0.00915,0.69997,1.45174,0.00406,0.00406,0.00406
92,55095.9,0.00895,1.22652,1.4944,0.81522,0.84882,0.89622,0.61506,0.00912,0.6973,1.44892,0.003994,0.003994,0.003994
93,55629.1,0.00894,1.22242,1.49361,0.81497,0.854,0.8962,0.61496,0.0091,0.69508,1.44716,0.003928,0.003928,0.003928
94,56198.4,0.00889,1.20804,1.4904,0.82307,0.84548,0.89807,0.61682,0.00907,0.69313,1.44475,0.003862,0.003862,0.003862
95,56751.9,0.0089,1.21384,1.48595,0.82707,0.84705,0.89784,0.61706,0.00904,0.69055,1.44199,0.003796,0.003796,0.003796
96,57304,0.00889,1.20861,1.48407,0.82895,0.84548,0.89512,0.61793,0.00902,0.68883,1.43947,0.00373,0.00373,0.00373
97,57854.9,0.00888,1.20926,1.48508,0.82899,0.84498,0.89738,0.61903,0.009,0.6872,1.43746,0.003664,0.003664,0.003664
98,58391.9,0.00883,1.20324,1.48115,0.82487,0.84354,0.89651,0.61915,0.00898,0.68568,1.43564,0.003598,0.003598,0.003598
99,58960.2,0.00882,1.19661,1.48229,0.8233,0.84897,0.89768,0.62081,0.00897,0.68391,1.43416,0.003532,0.003532,0.003532
100,59488.2,0.00882,1.19598,1.48193,0.82737,0.84614,0.89742,0.62097,0.00895,0.68148,1.43241,0.003466,0.003466,0.003466
101,60059.5,0.00877,1.17631,1.47635,0.8298,0.84303,0.89627,0.62239,0.00894,0.68006,1.43156,0.0034,0.0034,0.0034
102,60626.2,0.00876,1.18634,1.47872,0.8334,0.83989,0.89713,0.62299,0.00893,0.67818,1.43038,0.003334,0.003334,0.003334
103,61194.9,0.00872,1.16544,1.46695,0.83091,0.84636,0.89574,0.62217,0.00891,0.67713,1.42959,0.003268,0.003268,0.003268
104,61803,0.00872,1.16321,1.46873,0.82494,0.85071,0.89646,0.62324,0.0089,0.67604,1.42826,0.003202,0.003202,0.003202
105,62367.9,0.00871,1.16067,1.46922,0.83082,0.84961,0.89544,0.62268,0.00889,0.67395,1.42729,0.003136,0.003136,0.003136
106,62978.3,0.00874,1.15702,1.47415,0.83168,0.84779,0.89349,0.62119,0.00887,0.67168,1.4259,0.00307,0.00307,0.00307
107,63556.2,0.0087,1.15771,1.47004,0.83531,0.84242,0.8922,0.62032,0.00886,0.6698,1.42464,0.003004,0.003004,0.003004
108,64122.6,0.00863,1.15394,1.46171,0.83646,0.84185,0.8918,0.62148,0.00885,0.6686,1.42348,0.002938,0.002938,0.002938
109,64694.7,0.00863,1.13628,1.4582,0.83604,0.84354,0.8918,0.62133,0.00883,0.66737,1.42258,0.002872,0.002872,0.002872
110,65226.1,0.00859,1.12023,1.45823,0.83759,0.84293,0.89238,0.62132,0.00882,0.66575,1.42217,0.002806,0.002806,0.002806
111,65786.3,0.00861,1.12963,1.46104,0.8377,0.84362,0.8915,0.62279,0.00881,0.66416,1.42131,0.00274,0.00274,0.00274
112,66339.5,0.00858,1.12893,1.45317,0.84356,0.84168,0.8944,0.62303,0.0088,0.66318,1.41988,0.002674,0.002674,0.002674
113,66924.3,0.00856,1.12183,1.45123,0.84404,0.84375,0.89479,0.6226,0.00879,0.66167,1.4187,0.002608,0.002608,0.002608
114,67507.9,0.00856,1.11862,1.45013,0.84446,0.84688,0.89548,0.62369,0.00878,0.66068,1.41787,0.002542,0.002542,0.002542
115,68052.5,0.00854,1.12592,1.45179,0.84265,0.8514,0.89561,0.62435,0.00877,0.6596,1.41669,0.002476,0.002476,0.002476
116,68608.8,0.00848,1.10673,1.44536,0.8419,0.85314,0.8961,0.62571,0.00876,0.65867,1.41587,0.00241,0.00241,0.00241
117,69162.8,0.00848,1.09279,1.43976,0.8384,0.85714,0.89635,0.62494,0.00875,0.65759,1.41494,0.002344,0.002344,0.002344
118,69718.5,0.0085,1.10878,1.44454,0.84008,0.85829,0.89673,0.62485,0.00873,0.65629,1.41372,0.002278,0.002278,0.002278
119,70307.6,0.00847,1.09416,1.44226,0.84071,0.85959,0.89856,0.62705,0.00872,0.65511,1.41277,0.002212,0.002212,0.002212
120,70879.4,0.00844,1.08094,1.43976,0.8405,0.86,0.89885,0.62731,0.00872,0.65345,1.41237,0.002146,0.002146,0.002146
121,71472.3,0.00844,1.07995,1.44146,0.84243,0.85937,0.89913,0.62848,0.00871,0.65264,1.41146,0.00208,0.00208,0.00208
122,72048.2,0.00846,1.06821,1.44023,0.84244,0.85951,0.89836,0.62743,0.0087,0.6518,1.41078,0.002014,0.002014,0.002014
123,72642.4,0.00835,1.07015,1.42994,0.8424,0.86027,0.89829,0.62802,0.00869,0.65041,1.40977,0.001948,0.001948,0.001948
124,73227,0.00837,1.0638,1.43215,0.84261,0.86068,0.89832,0.6285,0.00868,0.64982,1.40881,0.001882,0.001882,0.001882
125,73816.4,0.00831,1.06674,1.42395,0.84305,0.86235,0.90019,0.63009,0.00867,0.64891,1.40816,0.001816,0.001816,0.001816
126,74425.9,0.00834,1.0697,1.42996,0.84431,0.86207,0.90146,0.63138,0.00867,0.64778,1.40769,0.00175,0.00175,0.00175
127,75026,0.00831,1.05861,1.42482,0.8452,0.86208,0.90198,0.63155,0.00866,0.64693,1.40727,0.001684,0.001684,0.001684
128,75629.9,0.00833,1.04921,1.42551,0.84543,0.86235,0.90287,0.63205,0.00865,0.64617,1.40646,0.001618,0.001618,0.001618
129,76256.2,0.00826,1.02589,1.41861,0.84693,0.86259,0.90354,0.63231,0.00865,0.64507,1.40598,0.001552,0.001552,0.001552
130,76862.3,0.00829,1.04898,1.42561,0.84467,0.85819,0.90136,0.63287,0.00864,0.64404,1.40547,0.001486,0.001486,0.001486
131,77471,0.00824,1.0297,1.41622,0.84232,0.85799,0.90196,0.63441,0.00863,0.64308,1.40501,0.00142,0.00142,0.00142
132,78058.8,0.00824,1.03155,1.41781,0.84285,0.85921,0.90233,0.63478,0.00863,0.64215,1.40431,0.001354,0.001354,0.001354
133,78673.9,0.00817,1.00517,1.40826,0.84389,0.8597,0.90406,0.63523,0.00862,0.64126,1.40381,0.001288,0.001288,0.001288
134,79274.7,0.00817,1.0277,1.41184,0.84431,0.85806,0.90403,0.635,0.00861,0.6405,1.40339,0.001222,0.001222,0.001222
135,79871.4,0.0082,1.02344,1.41329,0.84339,0.85994,0.90427,0.63603,0.00861,0.63978,1.40288,0.001156,0.001156,0.001156
136,80488.4,0.00813,1.01201,1.40646,0.84335,0.86015,0.90634,0.63772,0.0086,0.63889,1.40225,0.00109,0.00109,0.00109
137,81067.7,0.00815,1.01677,1.40901,0.84439,0.86079,0.90653,0.63803,0.00859,0.63787,1.40178,0.001024,0.001024,0.001024
138,81678.1,0.00804,0.98734,1.39854,0.84441,0.86095,0.90653,0.63808,0.00859,0.63746,1.4015,0.000958,0.000958,0.000958
139,82296.5,0.00808,1.00622,1.40191,0.84354,0.86175,0.90662,0.63853,0.00858,0.63642,1.401,0.000892,0.000892,0.000892
140,82905.7,0.0081,0.9945,1.40284,0.84294,0.86246,0.90711,0.63907,0.00858,0.63522,1.40062,0.000826,0.000826,0.000826
141,83378.3,0.00645,0.49929,1.23178,0.84257,0.86482,0.90715,0.63931,0.00857,0.63428,1.40013,0.00076,0.00076,0.00076
142,83835.7,0.00635,0.48337,1.2179,0.8404,0.86796,0.90743,0.63975,0.00856,0.63317,1.39935,0.000694,0.000694,0.000694
143,84299.7,0.00623,0.47105,1.2063,0.84035,0.86888,0.90775,0.64031,0.00855,0.63181,1.39872,0.000628,0.000628,0.000628
144,84764.3,0.00619,0.46295,1.20414,0.84019,0.87,0.90798,0.64086,0.00854,0.63068,1.39756,0.000562,0.000562,0.000562
145,85245.2,0.00615,0.46455,1.19849,0.84122,0.86989,0.90821,0.64133,0.00853,0.62961,1.39683,0.000496,0.000496,0.000496
146,85727.2,0.00609,0.46594,1.1929,0.84284,0.86519,0.907,0.64177,0.00852,0.6284,1.39575,0.00043,0.00043,0.00043
147,86213.6,0.00599,0.44875,1.17879,0.84417,0.86357,0.90718,0.64352,0.00851,0.62714,1.39465,0.000364,0.000364,0.000364
148,86687.2,0.00596,0.4446,1.17551,0.84598,0.86254,0.90744,0.64464,0.0085,0.62582,1.39377,0.000298,0.000298,0.000298
149,87173.8,0.00589,0.44341,1.16955,0.84528,0.86439,0.90772,0.64511,0.00849,0.62428,1.39275,0.000232,0.000232,0.000232
150,87652.4,0.0059,0.43675,1.16785,0.8458,0.86616,0.90827,0.6461,0.00847,0.62301,1.39185,0.000166,0.000166,0.000166
