epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,14441.1,0.01002,1.75498,1.63624,0.70484,0.70621,0.77181,0.46879,0.01105,1.18249,1.71638,0.006931,0.006931,0.006931
33,14902.2,0.01,1.73635,1.63452,0.69217,0.70839,0.76685,0.46538,0.01106,1.17024,1.7095,0.006832,0.006832,0.006832
34,15360.1,0.00994,1.72172,1.6308,0.73674,0.69887,0.78256,0.46848,0.01116,1.15362,1.7206,0.006733,0.006733,0.006733
35,15817.7,0.00996,1.72101,1.63465,0.73149,0.68894,0.79281,0.48174,0.01085,1.14084,1.69664,0.006634,0.006634,0.006634
36,16285.3,0.00987,1.6887,1.61898,0.71761,0.70153,0.78718,0.48674,0.01064,1.12691,1.6655,0.006535,0.006535,0.006535
37,16745.8,0.00986,1.68113,1.61894,0.75046,0.69632,0.7877,0.4805,0.01085,1.11847,1.69535,0.006436,0.006436,0.006436
38,17200.9,0.00984,1.6633,1.61736,0.76725,0.70572,0.79588,0.48023,0.01096,1.10966,1.69805,0.006337,0.006337,0.006337
39,17647.5,0.0098,1.64777,1.60725,0.72596,0.74387,0.80919,0.49299,0.01085,1.09669,1.68672,0.006238,0.006238,0.006238
40,18103.5,0.00985,1.65152,1.61011,0.75811,0.73363,0.81215,0.4934,0.01076,1.08036,1.67547,0.006139,0.006139,0.006139
41,18559.6,0.0098,1.6197,1.60873,0.7557,0.73222,0.80809,0.49698,0.01066,1.06176,1.66535,0.00604,0.00604,0.00604
42,19001.5,0.00973,1.60345,1.60006,0.7351,0.74952,0.81955,0.50135,0.01068,1.05404,1.66178,0.005941,0.005941,0.005941
43,19455,0.00974,1.60336,1.60453,0.75071,0.74143,0.81649,0.50553,0.0106,1.04896,1.65986,0.005842,0.005842,0.005842
44,19896.9,0.0097,1.59533,1.59983,0.74002,0.74094,0.82046,0.50571,0.01061,1.03509,1.65767,0.005743,0.005743,0.005743
45,20342.8,0.00967,1.5795,1.59483,0.77152,0.72085,0.82242,0.50921,0.01048,1.03089,1.64546,0.005644,0.005644,0.005644
46,20789.8,0.00968,1.58588,1.59557,0.78086,0.7188,0.83031,0.51984,0.01044,1.01807,1.64012,0.005545,0.005545,0.005545
47,21253.8,0.00965,1.56949,1.58859,0.79196,0.71774,0.81401,0.50409,0.01049,1.0079,1.64294,0.005446,0.005446,0.005446
48,21699.8,0.00957,1.54623,1.58437,0.7853,0.72643,0.81976,0.51494,0.01046,0.99634,1.64563,0.005347,0.005347,0.005347
49,22151.8,0.00956,1.54032,1.58223,0.76812,0.76734,0.83463,0.52406,0.01029,0.9949,1.62694,0.005248,0.005248,0.005248
50,22605.2,0.00959,1.52465,1.57995,0.73133,0.77982,0.83445,0.52515,0.01019,0.98316,1.6157,0.005149,0.005149,0.005149
51,23069.5,0.00954,1.52897,1.57819,0.81889,0.71369,0.84131,0.53423,0.01017,0.97601,1.61529,0.00505,0.00505,0.00505
52,23507.3,0.00951,1.49061,1.57304,0.7791,0.74819,0.83821,0.53142,0.01018,0.95915,1.61281,0.004951,0.004951,0.004951
53,23961.5,0.00952,1.49738,1.57474,0.79207,0.75398,0.8351,0.53112,0.01013,0.95606,1.60765,0.004852,0.004852,0.004852
54,24424.5,0.00953,1.50157,1.5784,0.80327,0.73802,0.83645,0.53543,0.01007,0.95153,1.6018,0.004753,0.004753,0.004753
55,24864.1,0.00946,1.48338,1.56815,0.77458,0.78114,0.83435,0.5378,0.01011,0.95284,1.6057,0.004654,0.004654,0.004654
56,25321.6,0.00938,1.45063,1.56003,0.77537,0.77769,0.84211,0.53926,0.01008,0.94522,1.60115,0.004555,0.004555,0.004555
57,25777.9,0.00941,1.44632,1.56035,0.78271,0.77629,0.83905,0.54216,0.01009,0.94296,1.60475,0.004456,0.004456,0.004456
58,26219,0.00932,1.42561,1.54789,0.79582,0.77251,0.84305,0.54519,0.00996,0.93233,1.59077,0.004357,0.004357,0.004357
59,26670.9,0.00934,1.43847,1.55688,0.75738,0.79922,0.8504,0.54997,0.00991,0.92636,1.58794,0.004258,0.004258,0.004258
60,27125.7,0.00934,1.42738,1.54874,0.80526,0.77544,0.85353,0.56036,0.00981,0.91465,1.57896,0.004159,0.004159,0.004159
61,27587.7,0.00935,1.43045,1.55088,0.81053,0.76167,0.85265,0.55695,0.00981,0.90622,1.58015,0.00406,0.00406,0.00406
62,28036.8,0.0093,1.41448,1.54905,0.76754,0.79502,0.8519,0.55849,0.00976,0.90243,1.57485,0.003961,0.003961,0.003961
63,28496.5,0.00928,1.38801,1.54565,0.78172,0.78232,0.8548,0.5649,0.00967,0.89027,1.5644,0.003862,0.003862,0.003862
64,28956.9,0.00922,1.38735,1.54188,0.75565,0.81247,0.85639,0.56507,0.00964,0.88621,1.56345,0.003763,0.003763,0.003763
65,29413.4,0.00918,1.36766,1.53572,0.78872,0.79068,0.85539,0.57314,0.00956,0.87864,1.55732,0.003664,0.003664,0.003664
66,29868.6,0.00921,1.36534,1.54316,0.76147,0.81259,0.85452,0.57271,0.00956,0.87555,1.55813,0.003565,0.003565,0.003565
67,30312.1,0.00913,1.35685,1.53229,0.79061,0.79479,0.8618,0.57461,0.00956,0.86918,1.55743,0.003466,0.003466,0.003466
68,30780.7,0.0092,1.38641,1.54183,0.79994,0.78595,0.85877,0.57706,0.00953,0.86386,1.55334,0.003367,0.003367,0.003367
69,31238.3,0.00916,1.35905,1.53241,0.79682,0.79593,0.86396,0.57756,0.00951,0.86167,1.55081,0.003268,0.003268,0.003268
70,31678.2,0.00912,1.34911,1.52977,0.81467,0.79041,0.86401,0.57646,0.00949,0.85543,1.54802,0.003169,0.003169,0.003169
71,32139.2,0.00908,1.33461,1.52404,0.8167,0.79964,0.86962,0.58011,0.00946,0.8521,1.54316,0.00307,0.00307,0.00307
72,32600.9,0.00908,1.31547,1.52208,0.78186,0.82295,0.87518,0.58274,0.00945,0.8488,1.54207,0.002971,0.002971,0.002971
73,33053.9,0.00904,1.31924,1.52021,0.78294,0.82152,0.87326,0.58444,0.00944,0.84507,1.54263,0.002872,0.002872,0.002872
74,33518.1,0.009,1.30513,1.51233,0.79634,0.81454,0.87602,0.58682,0.0094,0.84009,1.53968,0.002773,0.002773,0.002773
75,33982.7,0.00899,1.29566,1.51574,0.81086,0.80718,0.87567,0.58668,0.00938,0.83821,1.5393,0.002674,0.002674,0.002674
76,34439.9,0.00898,1.29143,1.51134,0.82772,0.7886,0.87731,0.58947,0.00938,0.83523,1.5391,0.002575,0.002575,0.002575
77,34897.4,0.00892,1.28728,1.50472,0.81259,0.79977,0.87686,0.59076,0.00936,0.83311,1.53865,0.002476,0.002476,0.002476
78,35349,0.00892,1.29084,1.51099,0.80519,0.80883,0.87673,0.59101,0.00935,0.83054,1.53724,0.002377,0.002377,0.002377
79,35797.7,0.0089,1.26024,1.50298,0.80162,0.82575,0.87884,0.59237,0.00931,0.82854,1.53158,0.002278,0.002278,0.002278
80,36253.4,0.00894,1.2738,1.50859,0.81754,0.81138,0.8807,0.59525,0.00929,0.82516,1.52931,0.002179,0.002179,0.002179
81,36718,0.0089,1.25318,1.50366,0.81337,0.81372,0.88069,0.59499,0.00928,0.82157,1.52881,0.00208,0.00208,0.00208
82,37178.3,0.00885,1.26025,1.50396,0.80968,0.81541,0.88035,0.59461,0.00928,0.81924,1.52952,0.001981,0.001981,0.001981
83,37670.9,0.00885,1.25372,1.49668,0.84026,0.79841,0.88138,0.59771,0.00925,0.81575,1.52653,0.001882,0.001882,0.001882
84,38155.6,0.00883,1.25091,1.49516,0.84129,0.80039,0.88257,0.59849,0.00923,0.81254,1.52395,0.001783,0.001783,0.001783
85,38643,0.00883,1.24769,1.4999,0.81971,0.81821,0.88457,0.6012,0.00922,0.80989,1.52256,0.001684,0.001684,0.001684
86,39132.4,0.00877,1.22337,1.48837,0.83087,0.80882,0.88517,0.60213,0.00921,0.80808,1.52168,0.001585,0.001585,0.001585
87,39625,0.00876,1.23139,1.49044,0.80947,0.82696,0.88353,0.60236,0.0092,0.80635,1.52087,0.001486,0.001486,0.001486
88,40113.4,0.00874,1.22478,1.48683,0.80818,0.82637,0.88105,0.60091,0.0092,0.80549,1.52111,0.001387,0.001387,0.001387
89,40600.6,0.00873,1.20895,1.48043,0.82572,0.81713,0.88327,0.60221,0.0092,0.8038,1.52192,0.001288,0.001288,0.001288
90,41089.2,0.00869,1.20833,1.48133,0.79184,0.8408,0.88137,0.60229,0.00919,0.80239,1.52113,0.001189,0.001189,0.001189
91,41449.5,0.00728,0.67604,1.35819,0.79516,0.84682,0.88636,0.60485,0.00917,0.79989,1.51926,0.00109,0.00109,0.00109
92,41815.1,0.00714,0.65765,1.34803,0.79908,0.84748,0.8874,0.60674,0.00915,0.79724,1.51756,0.000991,0.000991,0.000991
93,42171.1,0.00709,0.64334,1.33683,0.79772,0.84462,0.88528,0.60763,0.00912,0.79415,1.51394,0.000892,0.000892,0.000892
94,42532.2,0.00701,0.6306,1.33058,0.79895,0.84388,0.88661,0.60911,0.00908,0.79101,1.51017,0.000793,0.000793,0.000793
95,42888.6,0.00696,0.62704,1.32364,0.81056,0.84119,0.88845,0.61096,0.00904,0.78762,1.50631,0.000694,0.000694,0.000694
96,43239.1,0.00689,0.6252,1.31806,0.81058,0.84633,0.89443,0.61574,0.009,0.78401,1.50253,0.000595,0.000595,0.000595
97,43592.4,0.00681,0.61126,1.30551,0.80529,0.84987,0.89522,0.61655,0.00897,0.7811,1.49938,0.000496,0.000496,0.000496
98,43945.9,0.00676,0.59535,1.30362,0.80989,0.84981,0.89798,0.62025,0.00894,0.77854,1.49717,0.000397,0.000397,0.000397
99,44314.9,0.00673,0.59373,1.29761,0.81356,0.84516,0.89809,0.62131,0.00892,0.77562,1.49562,0.000298,0.000298,0.000298
100,44670,0.00669,0.58557,1.29511,0.81007,0.8477,0.89797,0.62249,0.0089,0.77331,1.49371,0.000199,0.000199,0.000199
